coef,pval,ci_low,ci_high,error,name
-0.00028000716991974687,1.8812618499796e-58,-0.00031405454441859004,-0.0002459597954209037,,hydro_rain_values
-0.0003462672832871871,3.225405884642206e-58,-0.00038845883659731166,-0.0003040757299770625,,met_rain_values
0.019966684874741257,0.0,0.019068089861602674,0.02086527988787984,,met_tmax_values
0.0002401099667314089,0.0,0.00023175054847896705,0.0002484693849838507,,aqrean_carbon_monoxide_values
-0.007508313082149326,8.126295289055293e-23,-0.009004927179114499,-0.006011698985184154,,aqrean_daqi_overall_values
0.0003761754613053425,7.808425579070753e-52,0.0003275030687550465,0.00042484785385563854,,aqrean_nitrogen_monoxide_values
0.0017310522326066903,6.0451200785527646e-117,0.0015834667795807601,0.0018786376856326204,,aqrean_nitrogen_dioxide_values
0.009709768419780964,0.00013748117151426122,0.004718288896930897,0.014701247942631031,,aqrean_daqi_nitrogen_dioxide_values
0.0002455881535843628,9.503384288754684e-65,0.00021725953338588505,0.00027391677378284056,,aqrean_nox_expressed_as_nitrogen_dioxide_values
-0.00035690820742842786,3.882057988909176e-10,-0.0004686770253676196,-0.0002451393894892361,,aqrean_ozone_values
-0.01794017293294791,1.1581997536077407e-38,-0.020644077869588273,-0.01523626799630755,,aqrean_daqi_ozone_values
0.001059092611531696,1.0230444538709097e-74,0.000945590115947785,0.001172595107115607,,aqrean_pm2p5_values
0.001375128746003526,1.2654924548956713e-138,0.0012675908623930225,0.0014826666296140296,,aqrean_pm10_values
3.2363971697621625e-05,0.9763560879048067,-0.0021078985823961565,0.0021726265257914,,aqrean_daqi_pm10_values
-0.0010014498077060446,1.6876935895206613e-15,-0.0012479598989426962,-0.0007549397164693929,,aqrean_sulfur_dioxide_values
-0.022139910681129,0.5884510683549564,-0.10233741867364185,0.05805759731138385,,aqrean_daqi_sulfur_dioxide_values
